Search_method Problem Max_evals Run Score
hill_climber_with_restarts knapPI_11_200_1000_4 100000 7 4740
hill_climber_with_restarts knapPI_11_200_1000_4 100000 8 4500
hill_climber_with_restarts knapPI_11_200_1000_4 100000 9 4620
hill_climber_with_restarts knapPI_11_200_1000_4 100000 10 4820
hill_climber_with_restarts knapPI_11_200_1000_4 100000 11 4580
hill_climber_with_restarts knapPI_11_200_1000_4 100000 12 4820
hill_climber_with_restarts knapPI_11_200_1000_4 100000 13 4700
hill_climber_with_restarts knapPI_11_200_1000_4 100000 14 4620
hill_climber_with_restarts knapPI_11_200_1000_4 100000 15 4720
hill_climber_with_restarts knapPI_11_200_1000_4 100000 16 4540
hill_climber_with_restarts knapPI_11_200_1000_4 100000 17 4660
hill_climber_with_restarts knapPI_11_200_1000_4 100000 18 4900
hill_climber_with_restarts knapPI_11_200_1000_4 100000 19 4620
hill_climber_with_restarts knapPI_11_200_1000_4 100000 20 4660
hill_climber_with_restarts knapPI_11_200_1000_4 100000 21 4620
hill_climber_with_restarts knapPI_11_200_1000_4 100000 22 4600
hill_climber_with_restarts knapPI_11_200_1000_4 100000 23 4740
hill_climber_with_restarts knapPI_11_200_1000_4 100000 24 4640
hill_climber_with_restarts knapPI_11_200_1000_4 100000 25 4660
hill_climber_with_restarts knapPI_11_200_1000_4 100000 26 4760
hill_climber_with_restarts knapPI_11_200_1000_4 100000 27 4580
hill_climber_with_restarts knapPI_11_200_1000_4 100000 28 4820
hill_climber_with_restarts knapPI_11_200_1000_4 100000 29 4820
hill_climber_with_restarts knapPI_13_200_1000_4 100000 0 3620
hill_climber_with_restarts knapPI_13_200_1000_4 100000 1 3637
hill_climber_with_restarts knapPI_13_200_1000_4 100000 2 3637
hill_climber_with_restarts knapPI_13_200_1000_4 100000 3 3663
hill_climber_with_restarts knapPI_13_200_1000_4 100000 4 3628
hill_climber_with_restarts knapPI_13_200_1000_4 100000 5 3620
hill_climber_with_restarts knapPI_13_200_1000_4 100000 6 3619
hill_climber_with_restarts knapPI_13_200_1000_4 100000 7 3637
hill_climber_with_restarts knapPI_13_200_1000_4 100000 8 3620
hill_climber_with_restarts knapPI_13_200_1000_4 100000 9 3663
hill_climber_with_restarts knapPI_13_200_1000_4 100000 10 3628
hill_climber_with_restarts knapPI_13_200_1000_4 100000 11 3645
hill_climber_with_restarts knapPI_13_200_1000_4 100000 12 3637
hill_climber_with_restarts knapPI_13_200_1000_4 100000 13 3654
hill_climber_with_restarts knapPI_13_200_1000_4 100000 14 3637
hill_climber_with_restarts knapPI_13_200_1000_4 100000 15 3663
hill_climber_with_restarts knapPI_13_200_1000_4 100000 16 3637
hill_climber_with_restarts knapPI_13_200_1000_4 100000 17 3637
hill_climber_with_restarts knapPI_13_200_1000_4 100000 18 3620
hill_climber_with_restarts knapPI_13_200_1000_4 100000 19 3637
hill_climber_with_restarts knapPI_13_200_1000_4 100000 20 3663
hill_climber_with_restarts knapPI_13_200_1000_4 100000 21 3654
hill_climber_with_restarts knapPI_13_200_1000_4 100000 22 3637
hill_climber_with_restarts knapPI_13_200_1000_4 100000 23 3654
hill_climber_with_restarts knapPI_13_200_1000_4 100000 24 3654
hill_climber_with_restarts knapPI_13_200_1000_4 100000 25 3663
hill_climber_with_restarts knapPI_13_200_1000_4 100000 26 3637
hill_climber_with_restarts knapPI_13_200_1000_4 100000 27 3619
hill_climber_with_restarts knapPI_13_200_1000_4 100000 28 3663
hill_climber_with_restarts knapPI_13_200_1000_4 100000 29 3663
hill_climber_with_restarts knapPI_16_200_1000_4 100000 0 12351
hill_climber_with_restarts knapPI_16_200_1000_4 100000 1 12315
hill_climber_with_restarts knapPI_16_200_1000_4 100000 2 12466
hill_climber_with_restarts knapPI_16_200_1000_4 100000 3 12722
hill_climber_with_restarts knapPI_16_200_1000_4 100000 4 12926
hill_climber_with_restarts knapPI_16_200_1000_4 100000 5 12392
hill_climber_with_restarts knapPI_16_200_1000_4 100000 6 12609
hill_climber_with_restarts knapPI_16_200_1000_4 100000 7 13012
hill_climber_with_restarts knapPI_16_200_1000_4 100000 8 12978
hill_climber_with_restarts knapPI_16_200_1000_4 100000 9 12491
hill_climber_with_restarts knapPI_16_200_1000_4 100000 10 12073
hill_climber_with_restarts knapPI_16_200_1000_4 100000 11 12518
hill_climber_with_restarts knapPI_16_200_1000_4 100000 12 11898
hill_climber_with_restarts knapPI_16_200_1000_4 100000 13 13109
hill_climber_with_restarts knapPI_16_200_1000_4 100000 14 13604
hill_climber_with_restarts knapPI_16_200_1000_4 100000 15 12115
hill_climber_with_restarts knapPI_16_200_1000_4 100000 16 13370
hill_climber_with_restarts knapPI_16_200_1000_4 100000 17 12395
hill_climber_with_restarts knapPI_16_200_1000_4 100000 18 12248
hill_climber_with_restarts knapPI_16_200_1000_4 100000 19 12535
hill_climber_with_restarts knapPI_16_200_1000_4 100000 20 12541
hill_climber_with_restarts knapPI_16_200_1000_4 100000 21 12578
hill_climber_with_restarts knapPI_16_200_1000_4 100000 22 12981
hill_climber_with_restarts knapPI_16_200_1000_4 100000 23 13396
hill_climber_with_restarts knapPI_16_200_1000_4 100000 24 13949
hill_climber_with_restarts knapPI_16_200_1000_4 100000 25 13548
hill_climber_with_restarts knapPI_16_200_1000_4 100000 26 12259
hill_climber_with_restarts knapPI_16_200_1000_4 100000 27 12994
hill_climber_with_restarts knapPI_16_200_1000_4 100000 28 12795
