Search_method Problem Max_evals Run Score
hill_climber_with_restarts knapPI_16_200_1000_4 100000 6 12360
hill_climber_with_restarts knapPI_16_200_1000_4 100000 7 12324
hill_climber_with_restarts knapPI_16_200_1000_4 100000 8 12644
hill_climber_with_restarts knapPI_16_200_1000_4 100000 9 11911
hill_climber_with_restarts knapPI_16_200_1000_4 100000 10 11984
hill_climber_with_restarts knapPI_16_200_1000_4 100000 11 12815
hill_climber_with_restarts knapPI_16_200_1000_4 100000 12 12464
hill_climber_with_restarts knapPI_16_200_1000_4 100000 13 11796
hill_climber_with_restarts knapPI_16_200_1000_4 100000 14 12313
hill_climber_with_restarts knapPI_16_200_1000_4 100000 15 11789
hill_climber_with_restarts knapPI_16_200_1000_4 100000 16 12136
hill_climber_with_restarts knapPI_16_200_1000_4 100000 17 12310
hill_climber_with_restarts knapPI_16_200_1000_4 100000 18 11803
hill_climber_with_restarts knapPI_16_200_1000_4 100000 19 11900
hill_climber_with_restarts knapPI_16_200_1000_4 100000 20 12360
hill_climber_with_restarts knapPI_16_200_1000_4 100000 21 12049
hill_climber_with_restarts knapPI_16_200_1000_4 100000 22 11791
hill_climber_with_restarts knapPI_16_200_1000_4 100000 23 11475
hill_climber_with_restarts knapPI_16_200_1000_4 100000 24 12124
hill_climber_with_restarts knapPI_16_200_1000_4 100000 25 11379
hill_climber_with_restarts knapPI_16_200_1000_4 100000 26 11819
hill_climber_with_restarts knapPI_16_200_1000_4 100000 27 12309
hill_climber_with_restarts knapPI_16_200_1000_4 100000 28 11894
hill_climber_with_restarts knapPI_16_200_1000_4 100000 29 13139
hill_climber knapPI_11_20_1000_4 100000 0 1280
hill_climber knapPI_11_20_1000_4 100000 1 1160
hill_climber knapPI_11_20_1000_4 100000 2 1320
hill_climber knapPI_11_20_1000_4 100000 3 1280
hill_climber knapPI_11_20_1000_4 100000 4 1160
hill_climber knapPI_11_20_1000_4 100000 5 1320
hill_climber knapPI_11_20_1000_4 100000 6 1320
hill_climber knapPI_11_20_1000_4 100000 7 1280
hill_climber knapPI_11_20_1000_4 100000 8 1400
hill_climber knapPI_11_20_1000_4 100000 9 1360
hill_climber knapPI_11_20_1000_4 100000 10 1400
hill_climber knapPI_11_20_1000_4 100000 11 1400
hill_climber knapPI_11_20_1000_4 100000 12 1360
hill_climber knapPI_11_20_1000_4 100000 13 1360
hill_climber knapPI_11_20_1000_4 100000 14 1240
hill_climber knapPI_11_20_1000_4 100000 15 1360
hill_climber knapPI_11_20_1000_4 100000 16 1240
hill_climber knapPI_11_20_1000_4 100000 17 1320
hill_climber knapPI_11_20_1000_4 100000 18 1120
hill_climber knapPI_11_20_1000_4 100000 19 1160
hill_climber knapPI_11_20_1000_4 100000 20 1160
hill_climber knapPI_11_20_1000_4 100000 21 1360
hill_climber knapPI_11_20_1000_4 100000 22 1320
hill_climber knapPI_11_20_1000_4 100000 23 1360
hill_climber knapPI_11_20_1000_4 100000 24 1400
hill_climber knapPI_11_20_1000_4 100000 25 1320
hill_climber knapPI_11_20_1000_4 100000 26 1360
hill_climber knapPI_11_20_1000_4 100000 27 1320
hill_climber knapPI_11_20_1000_4 100000 28 1400
hill_climber knapPI_11_20_1000_4 100000 29 1120
hill_climber knapPI_13_20_1000_4 100000 0 889
hill_climber knapPI_13_20_1000_4 100000 1 907
hill_climber knapPI_13_20_1000_4 100000 2 907
hill_climber knapPI_13_20_1000_4 100000 3 889
hill_climber knapPI_13_20_1000_4 100000 4 907
hill_climber knapPI_13_20_1000_4 100000 5 889
hill_climber knapPI_13_20_1000_4 100000 6 889
hill_climber knapPI_13_20_1000_4 100000 7 890
hill_climber knapPI_13_20_1000_4 100000 8 907
hill_climber knapPI_13_20_1000_4 100000 9 889
hill_climber knapPI_13_20_1000_4 100000 10 889
hill_climber knapPI_13_20_1000_4 100000 11 890
hill_climber knapPI_13_20_1000_4 100000 12 907
hill_climber knapPI_13_20_1000_4 100000 13 889
hill_climber knapPI_13_20_1000_4 100000 14 889
hill_climber knapPI_13_20_1000_4 100000 15 881
hill_climber knapPI_13_20_1000_4 100000 16 889
hill_climber knapPI_13_20_1000_4 100000 17 872
hill_climber knapPI_13_20_1000_4 100000 18 907
hill_climber knapPI_13_20_1000_4 100000 19 890
hill_climber knapPI_13_20_1000_4 100000 20 889
hill_climber knapPI_13_20_1000_4 100000 21 907
hill_climber knapPI_13_20_1000_4 100000 22 872
hill_climber knapPI_13_20_1000_4 100000 23 889
hill_climber knapPI_13_20_1000_4 100000 24 907
hill_climber knapPI_13_20_1000_4 100000 25 881
hill_climber knapPI_13_20_1000_4 100000 26 889
hill_climber knapPI_13_20_1000_4 100000 27 845
hill_climber knapPI_13_20_1000_4 100000 28 890
hill_climber knapPI_13_20_1000_4 100000 29 907
